time,x,y,z
0.531,-0.193549468051,-0.296556061004,0.379779095522
0.532,-0.199709980514,-0.2014566118,0.391373666837
0.533,-0.20586260877,-0.104581552052,0.402906435714
0.534,-0.212007109922,-0.00691422279211,0.414375580993
0.535,-0.218143241397,0.0905564989146,0.425779291565
0.536,-0.224270760949,0.18684636515,0.437115766651
0.537,-0.230389426677,0.280985848931,0.44838321609
0.538,-0.236498997024,0.372030057633,0.459579860621
0.539,-0.242599230795,0.459068365175,0.470703932165
0.54,-0.248689887165,0.541233663341,0.481753674102
0.541,-0.254770725683,0.617711136809,0.492727341548
0.542,-0.26084150629,0.687746471749,0.503623201636
0.543,-0.26690198932,0.750653413987,0.514439533782
0.544,-0.272951935517,0.80582059985,0.525174629961
0.545,-0.278991106039,0.852717590589,0.535826794979
0.546,-0.28501926247,0.890900049898,0.546394346734
0.547,-0.291036166828,0.920014013176,0.556875616488
0.548,-0.297041581577,0.93979920691,0.567268949127
0.549,-0.303035269633,0.950091386632,0.577572703422
0.55,-0.309016994375,0.950823672323,0.587785252292
0.551,-0.314986519655,0.942026870759,0.597904983058
0.552,-0.320943609807,0.923828784936,0.607930297695
0.553,-0.326888029655,0.896452521389,0.61785961309
0.554,-0.332819544523,0.860213816699,0.627691361291
0.555,-0.338737920245,0.815517414729,0.637423989749
0.556,-0.344642923175,0.762852535997,0.647055961569
0.557,-0.350534320191,0.702787489988,0.656585755753
0.558,-0.356411878713,0.635963490031,0.666011867434
0.559,-0.362275366705,0.563087738559,0.675332808121
0.56,-0.368124552685,0.484925857932,0.684547105929
0.561,-0.373959205738,0.402293748661,0.693653305813
0.562,-0.379779095522,0.316048962525,0.702649969799
0.563,-0.385583992277,0.227081682834,0.711535677209
0.564,-0.391373666837,0.136305407877,0.720309024888
0.565,-0.397147890635,0.0446474362694,0.728968627421
0.566,-0.402906435714,-0.0469607453827,0.737513117358
0.567,-0.408649074736,-0.137593071509,0.745941145424
0.568,-0.414375580993,-0.226338402779,0.754251380736
0.569,-0.420085728412,-0.312309828505,0.762442511011
0.57,-0.425779291565,-0.39465366988,0.770513242776
0.571,-0.431456045681,-0.472558091265,0.778462301567
0.572,-0.437115766651,-0.545261231312,0.786288432137
0.573,-0.442758231039,-0.612058771225,0.793990398648
0.574,-0.44838321609,-0.67231086377,0.801566984871
0.575,-0.45399049974,-0.725448353791,0.809016994375
0.576,-0.459579860621,-0.770978228808,0.816339250717
0.577,-0.465151078077,-0.808488246724,0.823532597628
0.578,-0.470703932165,-0.837650696627,0.830595899196
0.579,-0.476238203668,-0.858225258075,0.837528040042
0.58,-0.481753674102,-0.870060933949,0.844327925502
0.581,-0.487250125725,-0.873097041919,0.850994481795
0.582,-0.492727341548,-0.867363259561,0.857526656194
0.583,-0.498185105339,-0.852978728261,0.863923417193
0.584,-0.503623201636,-0.830150230918,0.87018375467
0.585,-0.50904141575,-0.799169468217,0.876306680044
0.586,-0.514439533782,-0.760409467633,0.882291226435
0.587,-0.519817342621,-0.714320168316,0.888136448814
0.588,-0.525174629961,-0.661423233483,0.893841424151
0.589,-0.530511184307,-0.602306149828,0.899405251566
0.59,-0.535826794979,-0.537615680656,0.904827052466
0.591,-0.541121252127,-0.468050745902,0.910105970685
0.592,-0.546394346734,-0.394354807803,0.915241172621
0.593,-0.551645870628,-0.317307845774,0.920231847366
0.594,-0.556875616488,-0.23771800783,0.925077206834
0.595,-0.562083377852,-0.156413028804,0.929776485888
0.596,-0.567268949127,-0.074231507473,0.934328942457
0.597,-0.572432125595,0.00798586437869,0.938733857654
0.598,-0.577572703422,0.0894050280815,0.942990535893
0.599,-0.582690479669,0.16920714757,0.947098304995
0.6,-0.587785252292,0.246596972538,0.951056516295
0.601,-0.592856820161,0.320810888585,0.954864544747
0.602,-0.597904983058,0.391124571611,0.958521789017
0.603,-0.602929541689,0.456860168532,0.962027671586
0.604,-0.607930297695,0.51739293201,0.965381638833
0.605,-0.612907053653,0.572157243213,0.968583161129
0.606,-0.61785961309,0.620651963672,0.971631732915
0.607,-0.622787780488,0.662445064878,0.974526872787
0.608,-0.627691361291,0.69717749238,0.977268123568
0.609,-0.632570161913,0.724566229662,0.979855052384
0.61,-0.637423989749,0.744406535872,0.982287250729
0.611,-0.642252653177,0.756573340574,0.984564334529
0.612,-0.647055961569,0.761021787784,0.986685944208
0.613,-0.651833725301,0.757786930801,0.988651744738
0.614,-0.656585755753,0.746982588362,0.990461425697
0.615,-0.661311865324,0.728799381626,0.992114701314
0.616,-0.666011867434,0.703501980081,0.99361131052
0.617,-0.670685576537,0.67142559274,0.994951016981
0.618,-0.675332808121,0.632971748827,0.996133609143
0.619,-0.679953378722,0.588603419375,0.997158900261
0.62,-0.684547105929,0.538839537853,0.998026728428
0.621,-0.689113808387,0.484248983881,0.998736956606
0.622,-0.693653305813,0.425444099347,0.999289472641
0.623,-0.698165418993,0.363073810642,0.999684189283
0.624,-0.702649969799,0.29781643436,0.999921044204
0.625,-0.707106781187,0.230372246514,1
0.626,-0.711535677209,0.161455897153,0.999921044204
0.627,-0.715936483022,0.0917887532118,0.999684189283
0.628,-0.720309024888,0.0220912524115,0.999289472641
0.629,-0.724653130187,-0.0469246498281,0.998736956606
0.63,-0.728968627421,-0.114562860303,0.998026728428
0.631,-0.733255346223,-0.180150277221,0.997158900261
0.632,-0.737513117358,-0.243043594601,0.996133609143
0.633,-0.741741772739,-0.302635712038,0.994951016981
0.634,-0.745941145424,-0.358361684949,0.99361131052
0.635,-0.75011106963,-0.409704156072,0.992114701314
0.636,-0.754251380736,-0.456198215192,0.990461425697
0.637,-0.758361915289,-0.497435640854,0.988651744738
0.638,-0.762442511011,-0.533068485005,0.986685944208
0.639,-0.766493006809,-0.562811969087,0.984564334529
0.64,-0.770513242776,-0.58644666794,0.982287250729
0.641,-0.774503060199,-0.603819965916,0.979855052384
0.642,-0.778462301567,-0.614846777708,0.977268123568
0.643,-0.782390810577,-0.61950953457,0.974526872787
0.644,-0.786288432137,-0.617857444617,0.971631732915
0.645,-0.790155012376,-0.610005043782,0.968583161129
0.646,-0.793990398648,-0.596130061651,0.965381638833
0.647,-0.797794439539,-0.576470633611,0.962027671586
0.648,-0.801566984871,-0.551321897666,0.958521789017
0.649,-0.805307885711,-0.521032020601,0.954864544747
0.65,-0.809016994375,-0.485997703977,0.951056516295
0.651,-0.812694164433,-0.446659225635,0.947098304995
0.652,-0.816339250717,-0.403495076903,0.942990535893
0.653,-0.819952109325,-0.35701625947,0.938733857654
0.654,-0.823532597628,-0.307760308964,0.934328942457
0.655,-0.827080574275,-0.256285114511,0.929776485888
0.656,-0.830595899196,-0.203162605026,0.925077206834
0.657,-0.834078433613,-0.148972373655,0.920231847366
0.658,-0.837528040042,-0.0942953116065,0.915241172621
0.659,-0.840944582298,-0.0397073217056,0.910105970685
0.66,-0.844327925502,0.0142268197637,0.904827052466
0.661,-0.847677936085,0.0669593868152,0.899405251566
0.662,-0.850994481795,0.117965350219,0.893841424151
0.663,-0.854277431699,0.166747687629,0.888136448814
0.664,-0.857526656194,0.212842302857,0.882291226435
0.665,-0.860742027004,0.255822504818,0.876306680044
0.666,-0.863923417193,0.295303002279,0.87018375467
0.667,-0.867070701164,0.330943376507,0.863923417193
0.668,-0.87018375467,0.362451000328,0.857526656194
0.669,-0.87326245481,0.389583378745,0.850994481795
0.67,-0.876306680044,0.412149893139,0.844327925502
0.671,-0.879316310191,0.430012938084,0.837528040042
0.672,-0.882291226435,0.443088446852,0.830595899196
0.673,-0.885231311332,0.451345808682,0.823532597628
0.674,-0.888136448814,0.454807187814,0.816339250717
0.675,-0.891006524188,0.453546260971,0.809016994375
0.676,-0.893841424151,0.447686396431,0.801566984871
0.677,-0.896641036785,0.43739830391,0.793990398648
0.678,-0.899405251566,0.422897190201,0.786288432137
0.679,-0.902133959368,0.404439460711,0.778462301567
0.68,-0.904827052466,0.382319011761,0.770513242776
0.681,-0.907484424541,0.35686316263,0.762442511011
0.682,-0.910105970685,0.328428279857,0.754251380736
0.683,-0.912691587404,0.29739514915,0.745941145424
0.684,-0.915241172621,0.264164152468,0.737513117358
0.685,-0.917754625684,0.229150309307,0.728968627421
0.686,-0.920231847366,0.19277824202,0.720309024888
0.687,-0.92267273987,0.155477125072,0.711535677209
0.688,-0.925077206834,0.117675677498,0.702649969799
0.689,-0.927445153335,0.0797972565072,0.693653305813
0.69,-0.929776485888,0.0422551082289,0.684547105929
0.691,-0.932071112458,0.00544782891222,0.675332808121
0.692,-0.934328942457,-0.0302449132656,0.666011867434
0.693,-0.936549886748,-0.0644663494474,0.656585755753
0.694,-0.938733857654,-0.0968862323301,0.647055961569
0.695,-0.940880768954,-0.127204072054,0.637423989749
0.696,-0.942990535893,-0.155151953535,0.627691361291
0.697,-0.94506307518,-0.180496908492,0.61785961309
0.698,-0.947098304995,-0.203042821098,0.607930297695
0.699,-0.94909614499,-0.222631852119,0.597904983058
0.7,-0.951056516295,-0.23914537239,0.587785252292
0.701,-0.952979341517,-0.252504402514,0.577572703422
0.702,-0.954864544747,-0.262669561749,0.567268949127
0.703,-0.956712051559,-0.269640534894,0.556875616488
0.704,-0.958521789017,-0.273455071794,0.546394346734
0.705,-0.960293685677,-0.274187539563,0.535826794979
0.706,-0.962027671586,-0.271947052817,0.525174629961
0.707,-0.96372367829,-0.266875212084,0.514439533782
0.708,-0.965381638833,-0.259143484937,0.503623201636
0.709,-0.967001487762,-0.248950268376,0.492727341548
0.71,-0.968583161129,-0.236517674405,0.481753674102
0.711,-0.97012659649,-0.22208808364,0.470703932165
0.712,-0.971631732915,-0.205920514092,0.459579860621
0.713,-0.973098510982,-0.188286853973,0.44838321609
0.714,-0.974526872787,-0.169468008431,0.437115766651
0.715,-0.975916761939,-0.149750010606,0.425779291565
0.716,-0.977268123568,-0.129420147197,0.414375580993
0.717,-0.978580904325,-0.108763147934,0.402906435714
0.718,-0.979855052384,-0.0880574869504,0.391373666837
0.719,-0.981090517443,-0.0675718420607,0.379779095522
0.72,-0.982287250729,-0.0475617553869,0.368124552685
0.721,-0.983445204995,-0.0282665357209,0.356411878713
0.722,-0.984564334529,-0.00990643945679,0.344642923175
0.723,-0.985644595149,0.00731983705496,0.332819544523
0.724,-0.986685944208,0.0232373252377,0.320943609807
0.725,-0.987688340595,0.0376965882953,0.309016994375
0.726,-0.988651744738,0.0505751426332,0.297041581577
0.727,-0.989576118603,0.0617784829782,0.28501926247
0.728,-0.990461425697,0.0712407027634,0.272951935517
0.729,-0.99130763107,0.0789247066917,0.26084150629
0.73,-0.992114701314,0.0848220177423,0.248689887165
0.731,-0.99288260457,0.0889521861649,0.236498997024
0.732,-0.99361131052,0.0913618131588,0.224270760949
0.733,-0.994300790397,0.0921232068874,0.212007109922
0.734,-0.994951016981,0.0913326931743,0.199709980514
0.735,-0.995561964603,0.0891086076117,0.187381314586
0.736,-0.996133609143,0.0855889998203,0.175023058975
0.737,-0.996665928034,0.0809290841987,0.162637165195
0.738,-0.997158900261,0.0752984746311,0.150225589121
0.739,-0.997612506361,0.0688782432564,0.137790290685
0.74,-0.998026728428,0.0618578455072,0.125333233564
0.741,-0.998401550109,0.0544319551726,0.112856384873
0.742,-0.998736956606,0.0467972542148,0.100361714851
0.743,-0.999032934678,0.0391492224609,0.0878511965507
0.744,-0.999289472641,0.0316789720929,0.0753268055279
0.745,-0.999506560366,0.0245701710823,0.0627905195293
0.746,-0.999684189283,0.0179960983604,0.0502443181798
0.747,-0.999822352381,0.0121168716126,0.0376901826699
0.748,-0.999921044204,0.00707688614971,0.0251300954433
0.749,-0.999980260856,0.00300250037791,0.0125660398834
0.75,-1,7.12343307858e-17,3.67394039744e-16
0.751,-0.999980260856,-0.00184613072591,-0.0125660398834
0.752,-0.999921044204,-0.0024746065152,-0.0251300954433
0.753,-0.999822352381,-0.00184838770395,-0.0376901826699
0.754,-0.999684189283,4.46389129866e-05,-0.0502443181798
0.755,-0.999506560366,0.0031913550436,-0.0627905195293
0.756,-0.999289472641,0.00755348657964,-0.0753268055279
0.757,-0.999032934678,0.013068059778,-0.0878511965507
0.758,-0.998736956606,0.0196482325816,-0.100361714851
0.759,-0.998401550109,0.0271844906391,-0.112856384873
0.76,-0.998026728428,0.0355461926303,-0.125333233564
0.761,-0.997612506361,0.0445834447428,-0.137790290685
0.762,-0.997158900261,0.0541292796323,-0.150225589121
0.763,-0.996665928034,0.0640021110003,-0.162637165195
0.764,-0.996133609143,0.074008431083,-0.175023058975
0.765,-0.995561964603,0.0839457149192,-0.187381314586
0.766,-0.994951016981,0.0936054922989,-0.199709980514
0.767,-0.994300790397,0.102776545823,-0.212007109922
0.768,-0.99361131052,0.111248191561,-0.224270760949
0.769,-0.99288260457,0.118813597416,-0.236498997024
0.77,-0.992114701314,0.125273093488,-0.248689887165
0.771,-0.99130763107,0.1304374285,-0.26084150629
0.772,-0.990461425697,0.134130926759,-0.272951935517
0.773,-0.989576118603,0.136194501034,-0.28501926247
0.774,-0.988651744738,0.136488478318,-0.297041581577
0.775,-0.987688340595,0.134895197552,-0.309016994375
0.776,-0.986685944208,0.131321341007,-0.320943609807
0.777,-0.985644595149,0.125699964223,-0.332819544523
0.778,-0.984564334529,0.117992193024,-0.344642923175
0.779,-0.983445204995,0.108188560177,-0.356411878713
0.78,-0.982287250729,0.0963099587517,-0.368124552685
0.781,-0.981090517443,0.0824081939759,-0.379779095522
0.782,-0.979855052384,0.0665661204536,-0.391373666837
0.783,-0.978580904325,0.0488973568596,-0.402906435714
0.784,-0.977268123568,0.0295455756291,-0.414375580993
0.785,-0.975916761939,0.00868337063761,-0.425779291565
0.786,-0.974526872787,-0.0134892886418,-0.437115766651
0.787,-0.973098510982,-0.0367470025858,-0.44838321609
0.788,-0.971631732915,-0.0608412672503,-0.459579860621
0.789,-0.97012659649,-0.085503156246,-0.470703932165
0.79,-0.968583161129,-0.110446329469,-0.481753674102
0.791,-0.967001487762,-0.135370334966,-0.492727341548
0.792,-0.965381638833,-0.159964166043,-0.503623201636
0.793,-0.96372367829,-0.183910032029,-0.514439533782
0.794,-0.962027671586,-0.206887297836,-0.525174629961
0.795,-0.960293685677,-0.228576544765,-0.535826794979
0.796,-0.958521789017,-0.248663702841,-0.546394346734
0.797,-0.956712051559,-0.26684420342,-0.556875616488
0.798,-0.954864544747,-0.28282709986,-0.567268949127
0.799,-0.952979341517,-0.296339103755,-0.577572703422
0.8,-0.951056516295,-0.307128484579,-0.587785252292
0.801,-0.94909614499,-0.314968781562,-0.597904983058
0.802,-0.947098304995,-0.319662278284,-0.607930297695
0.803,-0.94506307518,-0.321043192687,-0.61785961309
0.804,-0.942990535893,-0.318980538105,-0.627691361291
0.805,-0.940880768954,-0.313380614337,-0.637423989749
0.806,-0.938733857654,-0.304189091741,-0.647055961569
0.807,-0.936549886748,-0.291392655848,-0.656585755753
0.808,-0.934328942457,-0.275020184855,-0.666011867434
0.809,-0.932071112458,-0.255143437712,-0.675332808121
0.81,-0.929776485888,-0.231877236134,-0.684547105929
0.811,-0.927445153335,-0.205379129766,-0.693653305813
0.812,-0.925077206834,-0.175848539874,-0.702649969799
0.813,-0.92267273987,-0.143525383102,-0.711535677209
0.814,-0.920231847366,-0.108688183179,-0.720309024888
0.815,-0.917754625684,-0.0716516846928,-0.728968627421
0.816,-0.915241172621,-0.0327639891953,-0.737513117358
0.817,-0.912691587404,0.00759676004888,-0.745941145424
0.818,-0.910105970685,0.0490261126627,-0.754251380736
0.819,-0.907484424541,0.0910974276245,-0.762442511011
0.82,-0.904827052466,0.133366329082,-0.770513242776
0.821,-0.902133959368,0.175375454377,-0.778462301567
0.822,-0.899405251566,0.216659443037,-0.786288432137
0.823,-0.896641036785,0.256750111956,-0.793990398648
0.824,-0.893841424151,0.295181759012,-0.801566984871
0.825,-0.891006524188,0.331496535119,-0.809016994375
0.826,-0.888136448814,0.365249823039,-0.816339250717
0.827,-0.885231311332,0.396015560417,-0.823532597628
0.828,-0.882291226435,0.423391444266,-0.830595899196
0.829,-0.879316310191,0.447003954706,-0.837528040042
0.83,-0.876306680044,0.466513137005,-0.844327925502
0.831,-0.87326245481,0.481617082992,-0.850994481795
0.832,-0.87018375467,0.492056055602,-0.857526656194
0.833,-0.867070701164,0.497616203703,-0.863923417193
0.834,-0.863923417193,0.498132818422,-0.87018375467
0.835,-0.860742027004,0.493493086804,-0.876306680044
0.836,-0.857526656194,0.483638303886,-0.882291226435
0.837,-0.854277431699,0.468565509979,-0.888136448814
0.838,-0.850994481795,0.448328526121,-0.893841424151
0.839,-0.847677936085,0.423038367227,-0.899405251566
0.84,-0.844327925502,0.392863019314,-0.904827052466
0.841,-0.840944582298,0.358026574274,-0.910105970685
0.842,-0.837528040042,0.318807722912,-0.915241172621
0.843,-0.834078433613,0.2755376143,-0.920231847366
0.844,-0.830595899196,0.228597096763,-0.925077206834
0.845,-0.827080574275,0.178413363082,-0.929776485888
0.846,-0.823532597628,0.125456029463,-0.934328942457
0.847,-0.819952109325,0.0702326846519,-0.938733857654
0.848,-0.816339250717,0.0132839519555,-0.942990535893
0.849,-0.812694164433,-0.0448218870335,-0.947098304995
0.85,-0.809016994375,-0.103494652694,-0.951056516295
0.851,-0.805307885711,-0.162128352345,-0.954864544747
0.852,-0.801566984871,-0.220107526299,-0.958521789017
0.853,-0.797794439539,-0.27681378772,-0.962027671586
0.854,-0.793990398648,-0.33163248602,-0.965381638833
0.855,-0.790155012376,-0.383959421388,-0.968583161129
0.856,-0.786288432137,-0.433207536606,-0.971631732915
0.857,-0.782390810577,-0.478813511756,-0.974526872787
0.858,-0.778462301567,-0.520244187652,-0.977268123568
0.859,-0.774503060199,-0.557002744933,-0.979855052384
0.86,-0.770513242776,-0.588634567656,-0.982287250729
0.861,-0.766493006809,-0.614732722967,-0.984564334529
0.862,-0.762442511011,-0.634942991935,-0.986685944208
0.863,-0.758361915289,-0.648968390936,-0.988651744738
0.864,-0.754251380736,-0.656573127965,-0.990461425697
0.865,-0.75011106963,-0.657585943908,-0.992114701314
0.866,-0.745941145424,-0.651902795104,-0.99361131052
0.867,-0.741741772739,-0.639488840346,-0.994951016981
0.868,-0.737513117358,-0.620379702755,-0.996133609143
0.869,-0.733255346223,-0.594681984666,-0.997158900261
0.87,-0.728968627421,-0.562573021666,-0.998026728428
0.871,-0.724653130187,-0.524299870169,-0.998736956606
0.872,-0.720309024888,-0.480177531259,-0.999289472641
0.873,-0.715936483022,-0.430586421976,-0.999684189283
0.874,-0.711535677209,-0.375969113574,-0.999921044204
0.875,-0.707106781187,-0.316826364507,-1
0.876,-0.702649969799,-0.253712483894,-0.999921044204
0.877,-0.698165418993,-0.187230068883,-0.999684189283
0.878,-0.693653305813,-0.118024166592,-0.999289472641
0.879,-0.689113808387,-0.0467759180609,-0.998736956606
0.88,-0.684547105929,0.0258042521568,-0.998026728428
0.881,-0.679953378722,0.098983831599,-0.997158900261
0.882,-0.675332808121,0.172015726704,-0.996133609143
0.883,-0.670685576537,0.244146002777,-0.994951016981
0.884,-0.666011867434,0.314621775824,-0.99361131052
0.885,-0.661311865324,0.382699172617,-0.992114701314
0.886,-0.656585755753,0.447651273852,-0.990461425697
0.887,-0.651833725301,0.508775954731,-0.988651744738
0.888,-0.647055961569,0.565403537668,-0.986685944208
0.889,-0.642252653177,0.616904173133,-0.984564334529
0.89,-0.637423989749,0.662694866885,-0.982287250729
0.891,-0.632570161913,0.702246075014,-0.979855052384
0.892,-0.627691361291,0.735087792204,-0.977268123568
0.893,-0.622787780488,0.76081506354,-0.974526872787
0.894,-0.61785961309,0.779092855832,-0.971631732915
0.895,-0.612907053653,0.789660230827,-0.968583161129
0.896,-0.607930297695,0.792333769787,-0.965381638833
0.897,-0.602929541689,0.787010206557,-0.962027671586
0.898,-0.597904983058,0.773668234477,-0.958521789017
0.899,-0.592856820161,0.752369461114,-0.954864544747
0.9,-0.587785252292,0.723258493767,-0.951056516295
0.901,-0.582690479669,0.686562147929,-0.947098304995
0.902,-0.577572703422,0.642587780267,-0.942990535893
0.903,-0.572432125595,0.591720757089,-0.938733857654
0.904,-0.567268949127,0.534421078661,-0.934328942457
0.905,-0.562083377852,0.471219188901,-0.929776485888
0.906,-0.556875616488,0.402711008977,-0.925077206834
0.907,-0.551645870628,0.329552241901,-0.920231847366
0.908,-0.546394346734,0.252452003342,-0.915241172621
0.909,-0.541121252127,0.172165841516,-0.910105970685
0.91,-0.535826794979,0.089488215926,-0.904827052466
0.911,-0.530511184307,0.0052445110268,-0.899405251566
0.912,-0.525174629961,-0.0797173336569,-0.893841424151
0.913,-0.519817342621,-0.1645354908,-0.888136448814
0.914,-0.514439533782,-0.248343120031,-0.882291226435
0.915,-0.50904141575,-0.33027735749,-0.876306680044
0.916,-0.503623201636,-0.409488325695,-0.87018375467
0.917,-0.498185105339,-0.485148068438,-0.863923417193
0.918,-0.492727341548,-0.556459315619,-0.857526656194
0.919,-0.487250125725,-0.622663984196,-0.850994481795
0.92,-0.481753674102,-0.683051323672,-0.844327925502
0.921,-0.476238203668,-0.736965617786,-0.837528040042
0.922,-0.470703932165,-0.783813358296,-0.830595899196
0.923,-0.465151078077,-0.823069811882,-0.823532597628
0.924,-0.459579860621,-0.85428490721,-0.816339250717
0.925,-0.45399049974,-0.877088376014,-0.809016994375
0.926,-0.44838321609,-0.891194089653,-0.801566984871
0.927,-0.442758231039,-0.896403540797,-0.793990398648
0.928,-0.437115766651,-0.892608428747,-0.786288432137
0.929,-0.431456045681,-0.879792316178,-0.778462301567
0.93,-0.425779291565,-0.858031334791,-0.770513242776
0.931,-0.420085728412,-0.827493927356,-0.762442511011
0.932,-0.414375580993,-0.788439623768,-0.754251380736
0.933,-0.408649074736,-0.741216858995,-0.745941145424
0.934,-0.402906435714,-0.686259850989,-0.737513117358
0.935,-0.397147890635,-0.624084566679,-0.728968627421
0.936,-0.391373666837,-0.555283813969,-0.720309024888
0.937,-0.385583992277,-0.480521507109,-0.711535677209
0.938,-0.379779095522,-0.400526161753,-0.702649969799
0.939,-0.373959205738,-0.316083684474,-0.693653305813
0.94,-0.368124552685,-0.228029529205,-0.684547105929
0.941,-0.362275366705,-0.137240300148,-0.675332808121
0.942,-0.356411878713,-0.0446248868462,-0.666011867434
0.943,-0.350534320191,0.0488847775479,-0.656585755753
0.944,-0.344642923175,0.142343239425,-0.647055961569
0.945,-0.338737920245,0.234801230551,-0.637423989749
0.946,-0.332819544523,0.325315455489,-0.627691361291
0.947,-0.326888029655,0.412958358303,-0.61785961309
0.948,-0.320943609807,0.496827766004,-0.607930297695
0.949,-0.314986519655,0.576056307173,-0.597904983058
0.95,-0.309016994375,0.649820506135,-0.587785252292
0.951,-0.303035269633,0.717349456175,-0.577572703422
0.952,-0.297041581577,0.777932979331,-0.567268949127
0.953,-0.291036166828,0.830929185436,-0.556875616488
0.954,-0.28501926247,0.87577134909,-0.546394346734
0.955,-0.278991106039,0.911974030186,-0.535826794979
0.956,-0.272951935517,0.939138371314,-0.525174629961
0.957,-0.26690198932,0.956956513867,-0.514439533782
0.958,-0.26084150629,0.96521508375,-0.503623201636
0.959,-0.254770725683,0.963797707246,-0.492727341548
0.96,-0.248689887165,0.95268652772,-0.481753674102
0.961,-0.242599230795,0.931962704242,-0.470703932165
0.962,-0.236498997024,0.901805883897,-0.459579860621
0.963,-0.230389426677,0.862492650344,-0.44838321609
0.964,-0.224270760949,0.81439396193,-0.437115766651
0.965,-0.218143241397,0.75797160339,-0.425779291565
0.966,-0.212007109922,0.693773685548,-0.414375580993
0.967,-0.20586260877,0.622429237596,-0.402906435714
0.968,-0.199709980514,0.544641946118,-0.391373666837
0.969,-0.193549468051,0.461183104195,-0.379779095522
0.97,-0.187381314586,0.372883842325,-0.368124552685
0.971,-0.181205763627,0.28062672064,-0.356411878713
0.972,-0.175023058975,0.185336768772,-0.344642923175
0.973,-0.168833444713,0.0879720657044,-0.332819544523
0.974,-0.162637165195,-0.0104860430099,-0.320943609807
0.975,-0.15643446504,-0.109042989314,-0.309016994375
0.976,-0.150225589121,-0.206701183678,-0.297041581577
0.977,-0.144010782552,-0.302470266963,-0.28501926247
0.978,-0.137790290685,-0.39537730624,-0.272951935517
0.979,-0.131564359092,-0.48447682812,-0.26084150629
0.98,-0.125333233564,-0.568860584669,-0.248689887165
0.981,-0.119097160095,-0.647666949624,-0.236498997024
0.982,-0.112856384873,-0.720089846375,-0.224270760949
0.983,-0.106611154275,-0.785387113925,-0.212007109922
0.984,-0.100361714851,-0.842888222851,-0.199709980514
0.985,-0.0941083133185,-0.892001259951,-0.187381314586
0.986,-0.0878511965507,-0.932219107894,-0.175023058975
0.987,-0.0815906115682,-0.963124754498,-0.162637165195
0.988,-0.0753268055279,-0.984395675368,-0.150225589121
0.989,-0.0690600257144,-0.995807243263,-0.137790290685
0.99,-0.0627905195293,-0.997235127746,-0.125333233564
0.991,-0.056518534482,-0.988656659213,-0.112856384873
0.992,-0.0502443181798,-0.970151142267,-0.100361714851
0.993,-0.0439681183179,-0.941899114377,-0.0878511965507
0.994,-0.0376901826699,-0.904180556855,-0.0753268055279
0.995,-0.0314107590781,-0.857372076151,-0.0627905195293
0.996,-0.0251300954433,-0.801943084289,-0.0502443181798
0.997,-0.0188484397154,-0.738451017764,-0.0376901826699
0.998,-0.0125660398834,-0.667535644338,-0.0251300954433
0.999,-0.00628314396556,-0.58991251672,-0.0125660398834
1,-2.44929359829e-16,-0.50636564111,-4.89858719659e-16
